customer_id,first_name,last_name,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,sex,age
973,Annabella,Hebron,46,1979-08-02,Data Coordiator,Health,High Net Worth,N,No,15.0,F,37
974,Mellicent,Dollin,92,1991-06-07,Administrative Assistant IV,,Mass Customer,N,Yes,4.0,F,25
975,Goldarina,Rzehorz,26,,Automation Specialist IV,IT,Mass Customer,N,No,,U,
976,Andonis,Slimmon,10,1971-10-21,Graphic Designer,Financial Services,Affluent Customer,N,No,10.0,M,45
977,Olga,Dyke,65,1959-11-30,Staff Accountant III,,High Net Worth,N,Yes,13.0,F,57
978,Erena,Escalero,40,1982-01-31,Nurse Practicioner,,High Net Worth,N,No,15.0,F,34
979,Kayla,Falkingham,42,1959-12-25,Budget/Accounting Analyst I,Manufacturing,High Net Worth,N,No,12.0,F,57
980,Max,Gronaver,19,1978-01-23,Registered Nurse,Health,Mass Customer,N,No,8.0,F,38
981,Bud,Smittoune,0,1973-02-19,,Retail,Mass Customer,N,No,11.0,M,43
982,Tibold,Bonwell,14,1960-02-12,Geologist III,Health,High Net Worth,N,Yes,6.0,M,56
983,Shaylyn,Riggs,49,,,IT,Affluent Customer,N,No,,U,
984,Luciano,Weddup,89,1954-03-25,Programmer I,Manufacturing,Affluent Customer,N,No,16.0,M,62
985,Aryn,O'Halloran,29,1970-09-30,Help Desk Operator,Retail,High Net Worth,N,No,15.0,F,46
986,Barnard,Stranks,3,1994-10-05,Office Assistant I,Manufacturing,Mass Customer,N,Yes,8.0,M,22
987,Lars,Keher,89,1974-08-29,Senior Cost Accountant,Financial Services,Affluent Customer,N,Yes,11.0,M,42
988,Andree,Simonato,35,1981-01-15,Director of Sales,Manufacturing,High Net Worth,N,No,7.0,F,35
989,Caralie,Morfett,43,1982-05-24,Project Manager,Financial Services,Mass Customer,N,No,17.0,F,34
990,Melissa,Purple,56,1976-04-13,Administrative Officer,Manufacturing,Mass Customer,N,Yes,14.0,F,40
991,Lenna,Coales,11,1991-11-29,Financial Analyst,Financial Services,Mass Customer,N,Yes,10.0,F,25
992,Cordelia,Hawkeswood,6,1958-11-25,,Property,Mass Customer,N,Yes,8.0,F,58
993,Reine,Semken,71,1977-02-18,Account Coordinator,Argiculture,High Net Worth,N,No,17.0,F,39
994,Rhetta,Kupker,62,1977-11-14,Librarian,Entertainment,Affluent Customer,N,Yes,5.0,F,39
995,Urbano,Mews,16,1965-11-12,Information Systems Manager,Health,Mass Customer,N,Yes,19.0,M,51
996,Aura,Bemlott,67,,Assistant Manager,IT,Mass Customer,N,Yes,,U,
997,Ambros,Kernes,30,1981-07-03,Teacher,Telecommunications,Mass Customer,N,Yes,13.0,M,35
998,Petunia,Dufton,66,1965-12-13,Speech Pathologist,Manufacturing,Affluent Customer,N,Yes,5.0,F,51
999,Dido,Leyburn,12,1988-04-10,Recruiting Manager,,High Net Worth,N,No,4.0,F,28
1000,Paulie,Castelot,44,1978-08-07,Compensation Analyst,Financial Services,Mass Customer,N,No,11.0,F,38
1001,Finley,Vost,63,1979-08-27,Recruiter,Retail,Mass Customer,N,No,14.0,M,37
1002,Pacorro,De Clairmont,65,1978-08-30,Business Systems Development Analyst,,Mass Customer,N,Yes,18.0,M,38
1003,Mariann,O'Geaney,35,1968-02-03,Paralegal,Financial Services,High Net Worth,N,No,18.0,F,48
1004,Colas,Pumfrett,35,1975-07-09,Business Systems Development Analyst,IT,High Net Worth,N,No,22.0,M,41
1005,Kalila,Birtwistle,94,1967-09-15,Design Engineer,IT,High Net Worth,N,Yes,8.0,F,49
1006,Norbert,Gotcher,15,1977-08-10,Quality Control Specialist,Telecommunications,Affluent Customer,N,Yes,19.0,M,39
1007,Cord,Warriner,58,1996-06-08,,Retail,Mass Customer,N,No,5.0,M,20
1008,Lorry,Booley,47,1975-11-10,Teacher,,Mass Customer,N,No,21.0,F,41
1009,Nolie,Orring,16,1957-05-09,Research Associate,Manufacturing,High Net Worth,N,Yes,13.0,F,59
1010,Leighton,Ebbles,24,1963-01-26,Nurse,Financial Services,Affluent Customer,N,No,17.0,M,53
1011,Cymbre,Janos,42,1985-07-19,Occupational Therapist,Health,High Net Worth,N,Yes,10.0,F,31
1012,Anna-diane,Preddle,20,1955-05-20,Software Test Engineer III,,High Net Worth,N,Yes,11.0,F,61
1013,Corissa,Zienkiewicz,53,1976-09-06,Physical Therapy Assistant,Retail,High Net Worth,N,No,17.0,F,40
1014,Miller,Faloon,60,1960-10-14,Senior Developer,Property,Mass Customer,N,Yes,8.0,M,56
1015,Toiboid,Sorrel,7,1955-04-01,Web Developer I,Health,Mass Customer,N,No,17.0,M,61
1016,Adrian,Prettyjohns,0,1959-08-12,Legal Assistant,IT,Mass Customer,N,Yes,17.0,M,57
1017,Jacquenette,Pluthero,88,1979-01-09,Assistant Media Planner,Entertainment,High Net Worth,N,No,16.0,F,37
1018,Matthiew,Ferreras,1,1994-11-27,Help Desk Operator,Manufacturing,Mass Customer,N,Yes,7.0,M,22
1019,Ignazio,Milby,42,1973-11-19,Human Resources Assistant II,Manufacturing,Mass Customer,N,Yes,14.0,M,43
1020,Natala,Thorndale,29,1975-11-10,,IT,Affluent Customer,N,No,13.0,F,41
1021,Elvis,Rixon,16,1977-10-02,Mechanical Systems Engineer,Retail,High Net Worth,N,No,7.0,M,39
1022,Suzann,Wilks,56,1990-03-04,Assistant Manager,Financial Services,Affluent Customer,N,Yes,14.0,F,26
1023,Iseabal,Fullbrook,16,1991-07-23,,Financial Services,Affluent Customer,N,Yes,6.0,F,25
1024,Rhodia,D'Onise,17,1992-06-05,Social Worker,Health,High Net Worth,N,Yes,2.0,F,24
1025,Ario,Jeromson,69,1997-07-30,Quality Engineer,IT,Mass Customer,N,Yes,5.0,M,19
1026,Vernon,Hakking,66,1994-07-29,,Financial Services,Affluent Customer,N,No,4.0,M,22
1027,Rolando,Sherewood,33,1966-10-07,Statistician I,Financial Services,Affluent Customer,N,No,18.0,M,50
1028,Thorn,Torfin,10,1999-08-11,Project Manager,,High Net Worth,N,No,1.0,M,17
1029,Forbes,Londors,71,1997-02-15,VP Sales,,Mass Customer,N,No,4.0,M,19
1030,Nariko,Dummigan,9,1962-05-05,Food Chemist,Health,Mass Customer,N,No,5.0,F,54
1031,Roi,Ogden,75,1983-09-15,Junior Executive,Manufacturing,Mass Customer,N,No,6.0,M,33
1032,Maribelle,Werndly,36,1978-07-18,Executive Secretary,,Mass Customer,N,Yes,18.0,F,38
1033,Jacob,Claringbold,70,1995-01-06,,,Affluent Customer,N,Yes,3.0,M,21
1034,Denney,Cretney,16,1976-05-12,,,High Net Worth,N,Yes,3.0,M,40
1035,Kara-lynn,Doddridge,77,1976-11-02,Operator,Retail,Affluent Customer,N,Yes,5.0,F,40
1036,Randene,Ingle,6,1969-11-28,Paralegal,Financial Services,Mass Customer,N,Yes,12.0,F,47
1037,Sissie,Rielly,95,1956-08-08,Human Resources Assistant II,Financial Services,Mass Customer,N,No,10.0,F,60
1038,Fraser,Acome,57,,Engineer I,Manufacturing,Mass Customer,N,Yes,,U,
1039,Nona,Diamant,24,1975-03-14,,,High Net Worth,N,Yes,15.0,F,41
1040,Jacenta,Wedlock,78,1975-03-04,Food Chemist,Health,High Net Worth,N,No,9.0,F,41
1041,Free,Bonniface,95,1959-05-25,,Property,Affluent Customer,N,No,15.0,M,57
1042,Isacco,Woodwind,0,1976-01-14,Nuclear Power Engineer,Manufacturing,High Net Worth,N,Yes,11.0,M,40
1043,Giorgi,Hurford,34,1986-10-20,Sales Associate,Financial Services,Mass Customer,N,Yes,16.0,M,30
1044,Frederico,Whilder,4,,Food Chemist,Health,High Net Worth,N,No,,U,
1045,Aeriel,Everest,88,1986-05-08,,Financial Services,Mass Customer,N,Yes,19.0,F,30
1046,Shir,Clevely,0,1955-07-23,Budget/Accounting Analyst II,,Affluent Customer,N,No,11.0,F,61
1047,Standford,Tanswill,39,1978-09-03,VP Accounting,Financial Services,Affluent Customer,N,No,11.0,M,38
1048,Braden,Lamming,99,1976-06-08,Internal Auditor,,Affluent Customer,N,No,15.0,M,40
1049,Fraser,Gaenor,35,1996-03-02,Software Consultant,Property,Mass Customer,N,No,2.0,M,20
1050,Marjie,Ghion,7,1973-07-29,Software Consultant,Telecommunications,Mass Customer,N,Yes,15.0,F,43
1051,Xylia,Lange,34,1977-09-29,Help Desk Technician,Property,High Net Worth,N,Yes,14.0,F,39
1052,Dela,Flannigan,31,1986-02-02,Junior Executive,Financial Services,High Net Worth,N,No,3.0,F,30
1053,Davon,Stanyland,98,1962-05-20,,Manufacturing,Mass Customer,N,Yes,8.0,M,54
1054,Natal,Matiewe,27,1983-08-09,Nuclear Power Engineer,Manufacturing,Mass Customer,N,Yes,13.0,M,33
1055,Danell,Rose,30,1988-06-08,Data Coordiator,Manufacturing,Mass Customer,N,No,12.0,F,28
1056,Kendricks,Markel,96,1966-12-18,Software Test Engineer IV,Manufacturing,Affluent Customer,N,No,6.0,M,50
1057,Laryssa,Durdle,73,1969-04-06,Registered Nurse,Health,Mass Customer,N,No,5.0,F,47
1058,Gretel,Gionettitti,37,1987-10-24,Research Assistant IV,Retail,Affluent Customer,N,Yes,4.0,F,29
1059,Chantal,Plante,68,1968-02-16,Account Representative III,Entertainment,High Net Worth,N,Yes,6.0,F,48
1060,Vanda,Boadby,88,1961-11-23,Associate Professor,Argiculture,Affluent Customer,N,Yes,13.0,F,55
1061,Anderson,,34,1988-11-07,Speech Pathologist,Financial Services,Mass Customer,N,No,19.0,M,28
1062,Tish,Mowett,32,1975-09-28,Junior Executive,,Mass Customer,N,No,14.0,F,41
1063,Terrence,Geck,22,1987-03-01,Actuary,Financial Services,Affluent Customer,N,Yes,13.0,M,29
1064,Thornie,Andrusov,3,1977-06-13,Librarian,Entertainment,Affluent Customer,N,Yes,8.0,M,39
1065,Chilton,Ghirigori,8,1962-06-27,Quality Engineer,Financial Services,Mass Customer,N,Yes,8.0,M,54
1066,Hailey,Ricciardi,45,1995-10-06,Recruiter,Telecommunications,High Net Worth,N,No,12.0,M,21
1067,Berri,Cotillard,13,1965-05-17,Engineer IV,Financial Services,Mass Customer,N,Yes,13.0,F,51
1068,Frazer,Searston,5,1995-03-21,,Health,Mass Customer,N,Yes,3.0,M,21
1069,Reese,Titterington,85,1976-04-15,Web Designer I,Telecommunications,Mass Customer,N,No,15.0,M,40
1070,Albert,Gomery,5,1995-06-04,Account Representative IV,,Mass Customer,N,No,1.0,M,21
1071,Chrisy,Miranda,68,1986-12-29,,Retail,High Net Worth,N,No,1.0,M,30
1072,Curt,Petrello,60,1957-06-01,Senior Cost Accountant,Financial Services,High Net Worth,N,Yes,8.0,M,59
1073,Elbertina,Donne,77,1980-02-25,Associate Professor,,Affluent Customer,N,Yes,7.0,F,36
1074,Griswold,Juett,43,1974-07-14,Accounting Assistant IV,,High Net Worth,N,Yes,18.0,M,42
1075,Cullin,Elcoate,26,1967-07-25,Administrative Officer,Manufacturing,High Net Worth,N,No,7.0,M,49
1076,Siegfried,Trattles,33,2000-06-06,Pharmacist,Health,Affluent Customer,N,No,2.0,M,16
1077,Sheba,Este,8,1955-10-11,,Telecommunications,Mass Customer,N,Yes,18.0,F,61
1078,Abe,Pilley,69,1976-06-05,Executive Secretary,Manufacturing,Mass Customer,N,No,20.0,M,40
1079,Dennie,L' Anglois,70,1978-01-03,Nurse Practicioner,Manufacturing,Mass Customer,N,No,18.0,M,38
1080,Monah,Talbot,70,1999-12-26,Speech Pathologist,Property,Mass Customer,N,Yes,2.0,F,17
1081,Marga,Cradduck,25,1985-10-21,Social Worker,Health,Mass Customer,N,No,16.0,F,31
1082,Guinevere,Kelby,90,,Financial Analyst,Financial Services,Mass Customer,N,Yes,,U,
1083,Chadd,Fowlds,46,1996-08-07,VP Product Management,,Affluent Customer,N,No,1.0,M,20
1084,Serena,Jagson,54,1994-05-18,Accounting Assistant I,Retail,Affluent Customer,N,No,8.0,F,22
1085,Lucho,Strafen,4,1975-09-12,Internal Auditor,Health,Mass Customer,N,No,8.0,M,41
1086,Ezechiel,Parnall,84,1989-06-21,Statistician IV,Property,Mass Customer,N,Yes,4.0,M,27
1087,Lian,Madrell,39,1979-09-18,Financial Analyst,Financial Services,Mass Customer,N,Yes,8.0,F,37
1088,Andy,Polgreen,19,1989-07-21,Design Engineer,,High Net Worth,N,Yes,3.0,F,27
1089,Korney,Hess,90,1988-09-17,Product Engineer,Property,Affluent Customer,N,No,12.0,F,28
1090,Lorettalorna,,15,1975-07-15,Computer Systems Analyst II,Telecommunications,Affluent Customer,N,No,17.0,F,41
1091,Keith,Housden,19,1980-04-15,,Health,Mass Customer,N,No,15.0,M,36
1092,Katlin,Creddon,56,1935-08-22,VP Quality Control,Retail,Mass Customer,N,No,5.0,F,81
1093,Clarita,Penright,63,1996-09-13,Business Systems Development Analyst,,Affluent Customer,N,No,5.0,F,20
1094,Shaughn,Salters,48,1975-12-27,Dental Hygienist,Health,High Net Worth,N,No,19.0,M,41
1095,Emelda,Gerler,2,1958-08-29,Project Manager,Health,Mass Customer,N,No,6.0,F,58
1096,Jakie,Mungham,33,1969-11-29,Software Test Engineer I,Health,High Net Worth,N,No,14.0,M,47
1097,Gwenora,Grabbam,71,1968-01-31,Engineer II,Financial Services,Mass Customer,N,Yes,18.0,F,48
1098,Maure,Crow,99,1989-02-01,Administrative Assistant IV,Financial Services,Mass Customer,N,Yes,12.0,F,27
1099,Jarrett,Maffia,12,1975-01-13,Tax Accountant,Manufacturing,Affluent Customer,N,Yes,11.0,M,41
1100,Cord,Braundt,59,1983-01-02,Engineer I,Manufacturing,Mass Customer,N,No,15.0,M,33
1101,Haily,McWilliams,76,1968-12-22,Senior Editor,,Mass Customer,N,No,15.0,F,48
1102,Stephana,Puzey,16,1976-08-17,Recruiting Manager,Manufacturing,Affluent Customer,N,No,15.0,F,40
1103,Glynnis,Sailor,76,1978-01-30,Financial Advisor,Financial Services,High Net Worth,N,Yes,20.0,F,38
1104,Jewelle,Pincott,82,1959-12-31,Programmer III,Retail,Mass Customer,N,No,8.0,F,57
1105,Sherman,McCusker,39,1990-02-10,General Manager,,Mass Customer,N,No,18.0,M,26
1106,Sibyl,Bigmore,2,1962-12-17,Software Consultant,Retail,Mass Customer,N,No,15.0,F,54
1107,Maridel,Whitby,70,1974-07-17,Social Worker,Health,High Net Worth,N,No,18.0,F,42
1108,Ginnie,Farriar,86,1962-03-06,Dental Hygienist,Health,Mass Customer,N,No,17.0,F,54
1109,Nestor,Billingsley,21,1989-09-01,Web Developer II,Entertainment,High Net Worth,N,No,6.0,M,27
1110,Lazar,Cherryman,73,1991-03-17,Information Systems Manager,Retail,High Net Worth,N,No,12.0,M,25
1111,Zach,Maynard,96,1960-03-04,Director of Sales,,High Net Worth,N,Yes,18.0,M,56
1112,Jarrett,Chiplin,25,1981-05-22,,,Mass Customer,N,Yes,13.0,M,35
1113,Dorie,Willock,45,1992-06-24,Recruiter,Property,Mass Customer,N,No,6.0,M,24
1114,Evonne,Southan,96,1976-06-03,Structural Engineer,Retail,Mass Customer,N,No,14.0,F,40
1115,Merola,Stutard,33,1970-01-18,Account Coordinator,,High Net Worth,N,Yes,17.0,F,46
1116,Tori,Coche,59,1974-06-26,Assistant Manager,Health,Mass Customer,N,Yes,16.0,F,42
1117,Georgena,Guilaem,83,1975-12-01,Quality Engineer,,Affluent Customer,N,No,14.0,F,41
1118,Colline,Coulman,95,1975-12-19,Sales Representative,Retail,Mass Customer,N,Yes,9.0,F,41
1119,Lemmy,Bennit,43,1976-10-09,,Entertainment,Mass Customer,N,Yes,19.0,M,40
1120,Jacquelyn,Rowlinson,87,1980-08-31,Web Developer IV,Retail,Affluent Customer,N,No,12.0,F,36
1121,Dione,Raithby,30,1984-01-21,Registered Nurse,Health,Mass Customer,N,Yes,3.0,F,32
1122,Gerladina,Carney,59,1985-12-19,,,Mass Customer,N,No,11.0,F,31
1123,Dominick,Downey,50,1962-06-18,,Property,Mass Customer,N,No,13.0,M,54
1124,Eben,Threader,36,1965-02-03,Health Coach III,Health,Affluent Customer,N,Yes,9.0,M,51
1125,Raff,Everley,25,1990-01-19,Software Test Engineer III,IT,Affluent Customer,N,No,9.0,M,26
1126,Atlante,Sonley,77,1973-09-27,Executive Secretary,,Mass Customer,N,No,14.0,F,43
1127,Elly,Ormshaw,30,1991-02-27,Physical Therapy Assistant,Financial Services,Mass Customer,N,No,8.0,F,25
1128,Kirsten,Longman,47,1992-04-12,Financial Advisor,Financial Services,Mass Customer,N,Yes,8.0,F,24
1129,Hercule,,2,1977-06-29,VP Marketing,Entertainment,Mass Customer,N,Yes,9.0,M,39
1130,Juli,Prine,90,1964-12-06,Sales Associate,,Mass Customer,N,No,16.0,F,52
1131,Sigmund,Barkworth,16,1956-08-07,VP Marketing,,Mass Customer,N,No,15.0,M,60
1132,Coriss,Darkott,99,1985-08-01,Actuary,Financial Services,Affluent Customer,N,Yes,9.0,F,31
1133,Forrester,McFetridge,88,1968-01-26,,Manufacturing,Affluent Customer,N,No,6.0,M,48
1134,Sullivan,Scullion,22,1994-09-30,Administrative Assistant IV,Financial Services,Affluent Customer,N,No,3.0,M,22
1135,Mireielle,Avrasin,60,1980-05-03,Software Engineer IV,Financial Services,Mass Customer,N,Yes,11.0,F,36
1136,Ivan,Blackhall,72,1977-08-31,Executive Secretary,Property,High Net Worth,N,No,7.0,M,39
1137,Jermayne,Hryniewicki,46,1977-07-03,Business Systems Development Analyst,,Mass Customer,N,No,18.0,M,39
1138,Elli,Loxdale,77,1991-09-21,Statistician I,Retail,Mass Customer,N,Yes,5.0,F,25
1139,Shellysheldon,Wickey,52,1982-09-15,Editor,Manufacturing,Mass Customer,N,Yes,16.0,M,34
1140,Deana,Rathbourne,32,1986-02-25,Executive Secretary,,Mass Customer,N,Yes,13.0,F,30
1141,Shannah,Gritsaev,70,1981-09-19,,Financial Services,High Net Worth,N,Yes,4.0,F,35
1142,Michal,Paiton,95,1998-05-07,Desktop Support Technician,Telecommunications,Mass Customer,N,No,2.0,M,18
1143,Goraud,Boissieux,64,1955-03-06,Office Assistant IV,Health,Mass Customer,N,Yes,6.0,M,61
1144,Damon,Phelip,73,1996-12-12,Environmental Specialist,Health,High Net Worth,N,Yes,5.0,M,20
1145,Korella,Begin,80,1965-09-26,,Property,Mass Customer,N,Yes,14.0,F,51
1146,Hadleigh,Birley,88,1992-08-31,Assistant Professor,Financial Services,High Net Worth,N,No,8.0,M,24
1147,Tate,Studholme,71,1968-07-09,Health Coach II,Entertainment,High Net Worth,N,Yes,9.0,M,48
1148,Inigo,Ojeda,60,1987-09-28,Statistician IV,Financial Services,High Net Worth,N,No,5.0,M,29
1149,Ki,Odo,29,1967-09-30,Developer III,,Affluent Customer,N,Yes,14.0,F,49
1150,Bernelle,Warwick,64,1975-09-26,Information Systems Manager,Financial Services,Mass Customer,N,Yes,13.0,F,41
1151,Brena,Amburgy,27,1965-04-06,VP Product Management,Argiculture,High Net Worth,N,Yes,19.0,F,51
1152,Humfrid,Ducket,47,1998-06-23,Business Systems Development Analyst,Financial Services,Mass Customer,N,Yes,3.0,M,18
1153,Mirilla,Lothlorien,53,1995-01-17,Desktop Support Technician,Health,Mass Customer,N,Yes,3.0,F,21
1154,Chase,Youd,26,1974-11-24,Research Nurse,Health,Mass Customer,N,Yes,20.0,M,42
1155,Janetta,Hartrick,73,1994-01-15,VP Marketing,Property,Mass Customer,N,Yes,9.0,F,22
1156,Breena,Risebrow,22,1997-10-16,Marketing Assistant,Argiculture,Mass Customer,N,Yes,1.0,F,19
1157,Saunder,Camerati,69,1974-04-03,Research Nurse,Health,Affluent Customer,N,Yes,17.0,M,42
1158,Butch,Geertje,85,1985-02-17,Senior Quality Engineer,,Mass Customer,N,Yes,19.0,M,31
1159,Elbert,Bridgement,94,1993-01-28,Librarian,Entertainment,Mass Customer,N,No,1.0,M,23
1160,Trisha,Nisuis,98,1965-04-08,Speech Pathologist,IT,Affluent Customer,N,No,10.0,F,51
1161,Sibylle,Cutsforth,86,1977-01-14,Senior Quality Engineer,Retail,Mass Customer,N,No,15.0,F,39
1162,Ambrose,Raiston,29,1990-04-13,Marketing Assistant,,Mass Customer,N,Yes,7.0,M,26
1163,Manolo,Dwire,77,1981-11-13,Cost Accountant,Financial Services,High Net Worth,N,Yes,8.0,M,35
1164,Gilligan,Mowat,97,1977-01-09,Food Chemist,Health,Mass Customer,N,Yes,17.0,F,39
1165,Fanni,Wakelin,58,1993-06-23,Administrative Assistant IV,Financial Services,High Net Worth,N,No,2.0,F,23
1166,Fannie,Devil,40,1972-12-05,Quality Control Specialist,Health,Affluent Customer,N,No,8.0,F,44
1167,Elberta,Crickett,20,1996-06-03,Software Test Engineer III,Health,Mass Customer,N,No,4.0,F,20
1168,Iosep,Shaddick,44,1965-02-16,Pharmacist,Health,Affluent Customer,N,No,18.0,M,51
1169,Kessiah,Corden,33,1967-08-09,Actuary,Financial Services,Mass Customer,N,Yes,13.0,F,49
1170,Lari,Rotte,62,1964-11-30,Assistant Professor,IT,Mass Customer,N,Yes,4.0,F,52
1171,Ilise,Solloway,32,1971-08-15,Human Resources Manager,,Affluent Customer,N,Yes,8.0,F,45
1172,Smith,Babbs,48,1974-04-12,Recruiter,,Mass Customer,N,Yes,17.0,M,42
1173,Gertie,Chaim,58,1978-03-02,Statistician IV,Retail,High Net Worth,N,No,16.0,F,38
1174,Shellysheldon,Gooderridge,9,,Executive Secretary,IT,Mass Customer,N,No,,U,
1175,Paige,Hodgin,8,1985-09-22,Human Resources Manager,,Mass Customer,N,No,8.0,M,31
1176,Celia,Dockerty,7,1976-01-16,Software Engineer IV,,Affluent Customer,N,Yes,7.0,F,40
1177,Bobbette,Pozzi,47,1953-08-31,Food Chemist,Health,Affluent Customer,N,Yes,6.0,F,63
1178,Angelo,Byne,1,1970-05-26,Pharmacist,Health,Mass Customer,N,No,13.0,M,46
1179,Kerry,Pashenkov,56,1988-08-15,Media Manager IV,Financial Services,High Net Worth,N,Yes,13.0,M,28
1180,Gaye,Quickenden,48,1975-08-17,Account Representative I,Financial Services,Affluent Customer,N,No,10.0,F,41
1181,Brita,Plant,2,1978-06-06,Tax Accountant,Argiculture,Mass Customer,N,No,8.0,F,38
1182,Carolann,Ottiwill,84,1975-01-11,Data Coordiator,IT,Mass Customer,N,Yes,7.0,F,41
1183,Joe,Shalliker,50,1958-11-14,Media Manager II,,Affluent Customer,N,No,6.0,M,58
1184,Auberta,Teodori,89,1968-10-07,Social Worker,Health,Mass Customer,N,No,13.0,F,48
1185,Xena,Rossbrooke,17,2000-07-23,VP Product Management,,Mass Customer,N,Yes,2.0,F,16
1186,Brantley,Cecchi,70,1977-05-28,Help Desk Operator,Manufacturing,Affluent Customer,N,Yes,20.0,M,39
1187,Antonino,Hogben,65,1998-10-21,,Financial Services,Mass Customer,N,No,1.0,M,18
1188,Sally,Cominoli,14,1984-02-23,Statistician IV,,Affluent Customer,N,Yes,4.0,F,32
1189,Mart,Bazoche,22,1988-08-29,Geologist I,Health,High Net Worth,N,Yes,8.0,M,28
1190,Sib,Gilby,67,1968-09-07,Assistant Professor,Financial Services,Affluent Customer,N,Yes,10.0,F,48
1191,Merrielle,Vegas,20,1996-05-22,Director of Sales,,Mass Customer,N,Yes,1.0,F,20
1192,Hollyanne,McCarter,31,1969-12-12,VP Quality Control,Manufacturing,Mass Customer,N,No,16.0,F,47
1193,Quintus,Whear,58,1986-01-21,Safety Technician I,Retail,High Net Worth,N,No,5.0,M,30
1194,Audry,Scurrey,69,1992-03-25,Junior Executive,Telecommunications,Affluent Customer,N,No,3.0,F,24
1195,Ally,Folliott,0,1978-03-22,VP Marketing,Telecommunications,Mass Customer,N,No,18.0,F,38
1196,Phillie,Bradforth,23,1998-03-19,Research Nurse,Health,Mass Customer,N,No,2.0,F,18
1197,Isobel,Lampett,44,1997-10-16,Professor,Financial Services,High Net Worth,N,Yes,5.0,F,19
1198,Alina,Rickson,73,1973-09-30,Sales Representative,Retail,High Net Worth,N,No,7.0,F,43
1199,Ludovico,Bertot,7,1958-06-14,VP Accounting,Financial Services,Affluent Customer,N,Yes,5.0,M,58
1200,Hedda,Lathom,38,1974-04-30,Librarian,Entertainment,High Net Worth,N,No,18.0,F,42
1201,Stephani,Mellhuish,42,1955-11-28,,Manufacturing,Mass Customer,N,No,10.0,F,61
1202,Rollie,,90,1992-02-26,Sales Representative,Retail,Mass Customer,N,Yes,8.0,M,24
1203,Claresta,Carnier,38,1988-05-06,Technical Writer,Health,Affluent Customer,N,No,22.0,F,28
1204,Trudy,Huffy,12,1971-03-24,Senior Developer,Manufacturing,Affluent Customer,N,Yes,16.0,F,45
1205,Barton,Baudts,38,1978-06-05,Business Systems Development Analyst,Manufacturing,Affluent Customer,N,No,13.0,M,38
1206,Lucina,Metcalf,13,1978-05-07,Paralegal,Financial Services,Mass Customer,N,No,13.0,F,38
1207,Mabel,Marousek,30,1997-09-25,Engineer IV,Health,Mass Customer,N,No,1.0,F,19
1208,Lira,Durn,23,1983-12-26,Budget/Accounting Analyst IV,Financial Services,Mass Customer,N,No,15.0,F,33
